timestep,mean_reward
137216,578.6308
137728,581.0602
138240,581.2681
138752,588.0608
139264,578.2268
139776,583.7122
140288,587.3541
140800,586.2198
141312,584.4408
141824,585.8869
142336,592.6963
142848,600.6535
143360,597.1928
143872,596.7670
144384,594.5494
144896,583.6275
145408,586.0876
145920,589.5392
146432,600.7147
146944,596.5803
147456,594.0015
147968,589.9585
148480,587.3881
148992,583.9066
149504,584.7934
150016,588.2337
150528,587.5627
151040,579.0714
151552,577.0977
152064,570.9516
152576,569.4140
153088,572.8034
153600,570.8583
154112,575.2134
154624,582.3519
155136,584.1815
155648,577.5835
156160,573.3550
156672,570.3579
157184,570.5064
157696,575.1685
158208,582.0735
158720,575.0695
159232,581.4094
159744,576.1199
160256,576.8986
160768,579.9177
161280,585.4831
161792,587.3874
162304,595.8442
162816,596.8065
163328,592.0535
163840,586.4102
164352,583.9979
164864,581.6276
165376,579.2526
165888,592.0623
166400,593.7197
166912,591.7668
167424,592.5598
167936,590.6024
168448,586.6423
168960,594.5333
169472,591.3600
169984,595.8756
170496,603.0797
171008,601.4977
171520,600.4420
172032,595.6405
172544,589.8979
173056,590.1003
173568,592.5529
174080,600.7098
174592,603.8955
175104,609.2599
175616,604.9685
176128,601.2938
176640,601.4273
177152,601.0635
177664,596.1286
178176,597.3183
178688,595.4996
179200,599.3113
179712,598.9406
180224,602.1451
180736,598.5962
181248,601.7711
181760,599.4040
182272,599.4358
182784,602.9813
183296,603.3259
183808,601.3835
184320,598.4430
184832,599.0782
185344,596.3153
185856,597.1950
186368,582.5753
186880,585.4385
187392,580.4272
187904,586.1755
188416,584.4294
188928,585.0388
189440,580.1719
189952,577.8250
190464,579.0774
190976,578.9197
191488,588.6952
192000,588.0542
192512,589.1941
193024,581.9879
193536,585.5519
194048,585.1643
194560,583.4315
195072,586.7083
195584,590.2996
196096,598.0816
196608,603.6315
197120,601.6940
197632,607.8465
198144,601.5928
198656,596.9536
199168,595.6099
199680,599.3400
200192,596.8888
200704,596.7816
201216,592.6686
201728,590.7539
202240,587.0280
202752,590.4929
203264,590.0359
203776,590.0348
204288,594.3284
204800,585.7364
205312,582.5966
205824,582.6432
206336,587.5865
206848,590.3719
207360,586.9997
207872,580.5770
208384,594.5096
208896,595.3330
209408,596.7128
209920,594.2134
210432,591.2600
210944,589.9532
211456,596.5662
211968,599.4672
212480,602.8936
212992,599.2551
213504,603.8683
214016,595.6913
214528,596.3556
215040,604.3396
215552,612.6089
