timestep,mean_reward
622080,458.1125
622592,455.5207
623104,450.3762
623616,453.9308
624128,445.4443
624640,445.9337
625152,437.0073
625664,429.2419
626176,424.0405
626688,431.1268
627200,426.1461
627712,425.5249
628224,438.4527
628736,433.3122
629248,423.3670
629760,426.4135
630272,438.0859
630784,427.6211
631296,432.0113
631808,432.0913
632320,436.2437
632832,446.1411
633344,452.6097
633856,456.7455
634368,456.4752
634880,460.9913
635392,462.6621
635904,463.8574
636416,454.4002
636928,439.9446
637440,439.4473
637952,443.5729
638464,443.2930
638976,443.7392
639488,435.2234
640000,439.4510
640512,439.7194
641024,448.5433
641536,439.4580
642048,436.3615
642560,429.8516
643072,425.6359
643584,422.8735
644096,420.6991
644608,408.8394
645120,414.9916
645632,404.1712
646144,403.1880
646656,417.6977
647168,414.8531
647680,419.7351
648192,429.1273
648704,425.4400
649216,431.8163
649728,417.1900
650240,429.8109
650752,429.5450
651264,432.5010
651776,431.5897
652288,442.8951
652800,449.2454
653312,455.3688
653824,458.6227
654336,458.5358
654848,478.8888
655360,472.4102
655872,474.1797
656384,477.7574
656896,492.3916
657408,495.9846
657920,496.5592
658432,497.1849
658944,499.1334
659456,498.3251
659968,502.1037
660480,496.4823
660992,494.1382
661504,506.1718
662016,505.1251
662528,502.1108
663040,485.4123
663552,480.6265
664064,478.2001
664576,478.6813
665088,469.4087
665600,466.7838
666112,467.2857
666624,463.7696
667136,458.1651
667648,438.8881
668160,437.5881
668672,446.4634
669184,437.9598
669696,444.6008
670208,450.2146
670720,455.9494
671232,448.3321
671744,444.3532
672256,441.4596
672768,453.7102
673280,443.2980
673792,442.2067
674304,443.0956
674816,453.7717
675328,462.4714
675840,463.2598
676352,456.9181
676864,450.5150
677376,471.0652
677888,476.6959
678400,479.0181
678912,472.7590
679424,479.9619
679936,482.1941
680448,469.4512
680960,460.8037
681472,456.9048
681984,447.5036
682496,449.1684
683008,454.6389
683520,466.4195
684032,464.0696
684544,455.9560
685056,464.0960
685568,460.9918
686080,471.4109
686592,490.2263
687104,493.2634
687616,492.7700
688128,493.3900
688640,485.1779
689152,476.4702
689664,472.1571
690176,466.9641
690688,475.9719
691200,469.6286
691712,460.5453
692224,474.1510
692736,462.8633
693248,468.7560
693760,469.6592
694272,466.6942
694784,467.8908
695296,446.3245
695808,440.1182
696320,427.3397
696832,405.5250
697344,406.6698
697856,403.0125
698368,396.3854
