timestep,mean_reward
42496,153.8125
42752,154.2076
43008,157.5107
43264,154.5586
43520,155.3622
43776,163.2273
44032,173.8867
44288,178.4828
44544,179.1212
44800,162.5887
45056,165.4109
45312,172.6017
45568,182.1857
45824,180.4559
46080,180.7614
46336,179.9142
46592,176.857
46848,179.6352
47104,184.4327
47360,181.5673
47616,168.1559
47872,167.5725
48128,172.5436
48384,175.2953
48640,179.9409
48896,186.3113
49152,186.319
49408,189.3812
49664,191.0373
49920,192.682
50176,198.8088
50432,203.1998
50688,208.3508
50944,205.668
51200,207.0662
51456,208.5658
51712,201.8757
51968,202.3988
52224,192.4752
52480,189.5014
52736,184.997
52992,187.7556
53248,191.9658
53504,200.7541
53760,199.2641
54016,192.2318
54272,195.3164
54528,211.1115
54784,212.2974
55040,222.8262
55296,225.1175
55552,227.6307
55808,230.4214
56064,230.4114
56320,239.5058
56576,246.1129
56832,246.9686
57088,250.7687
57344,249.7762
57600,253.9435
57856,252.7534
58112,256.562
58368,259.9614
58624,258.8058
58880,261.1281
59136,261.2422
59392,267.5284
59648,270.2142
59904,278.3762
60160,274.6487
60416,272.0727
60672,269.8651
60928,274.4966
61184,281.2734
61440,284.7863
61696,278.6562
61952,291.9806
62208,292.6575
62464,303.907
62720,319.7254
62976,327.335
63232,332.3755
63488,323.9036
63744,319.4252
64000,325.7992
64256,320.6654
64512,319.9763
64768,322.0622
65024,316.9442
65280,312.5463
65536,312.1115
65792,315.9791
66048,318.1867
66304,319.5039
66560,319.5418
66816,326.2491
67072,319.6468
67328,314.6899
67584,315.55
67840,316.4681
68096,314.5882
68352,303.3867
68608,306.5687
68864,300.4739
69120,304.0215
69376,305.6684
69632,304.7391
69888,305.6341
70144,307.5842
70400,310.798
70656,305.7743
70912,297.3663
71168,292.2309
71424,294.8993
71680,301.7015
71936,303.0016
72192,303.6117
72448,310.454
72704,304.3094
72960,298.8701
73216,294.0251
73472,294.966
73728,297.2133
73984,299.3119
74240,302.4022
74496,301.8292
74752,315.9692
75008,308.3499
75264,307.3473
75520,306.3517
75776,308.451
76032,307.9208
76288,303.5711
76544,301.8269
76800,293.3058
77056,297.0521
77312,313.8715
77568,310.2209
77824,318.768
78080,318.2953
78336,323.9512
78592,321.8001
78848,309.5902
79104,295.7985
79360,294.808
79616,291.0418
79872,292.592
80128,293.1077
80384,281.3736
80640,285.0836
80896,290.7796
81152,284.3782
81408,276.7616
81664,278.7699
81920,266.6348
82176,264.9849
82432,255.9919
82688,242.6496
82944,247.9374
83200,246.9626
83456,250.9718
83712,245.8267
83968,235.6208
84224,227.4025
84480,219.9825
84736,205.8189
84992,212.3577
85248,212.5074
85504,206.4084
85760,205.0199
86016,206.7893
86272,205.5094
86528,201.5078
86784,197.9644
87040,203.3335
87296,190.1518
87552,192.3918
87808,182.607
88064,182.0594
88320,178.4221
88576,178.1044
88832,187.5611
89088,198.9187
89344,209.1859
89600,217.4287
89856,221.2234
90112,217.6187
90368,231.7404
90624,238.8547
90880,229.0408
91136,233.4003
91392,239.705
91648,228.86
91904,228.3006
92160,224.3519
92416,222.0072
92672,239.7313
92928,246.3941
93184,246.9578
93440,248.3515
93696,256.1635
93952,261.4534
94208,265.9998
94464,266.159
94720,269.6708
94976,268.3539
95232,271.9427
95488,276.0219
95744,272.4801
96000,269.9142
96256,275.0918
96512,286.3649
96768,290.1751
97024,290.6858
97280,300.2832
97536,298.4261
97792,306.3794
98048,310.4519
98304,313.681
98560,319.4533
98816,318.1114
99072,310.872
99328,294.6722
99584,290.083
99840,286.9221
100096,294.9561
100352,291.0262
100608,291.1581
100864,299.6714
101120,293.7577
101376,292.5861
101632,296.7717
101888,292.4526
102144,294.6545
102400,301.214
102656,287.0876
102912,274.9249
103168,280.1972
103424,283.7395
103680,287.2716
103936,300.0051
104192,290.3769
104448,300.4295
104704,295.6932
104960,299.8039
105216,301.3327
105472,299.3787
105728,292.4867
105984,299.5901
106240,292.5088
106496,282.881
106752,282.9374
107008,275.5895
107264,267.8738
107520,268.4692
107776,266.7054
108032,269.4222
108288,271.2179
108544,273.6035
108800,278.5479
109056,287.0111
109312,300.1252
109568,295.9586
109824,300.6349
110080,301.6381
110336,303.5913
110592,299.1075
110848,306.8506
111104,313.7741
111360,314.2909
111616,314.5325
111872,317.3813
112128,320.3155
112384,320.9818
112640,334.1832
112896,338.0735
113152,344.1769
113408,346.0033
113664,343.7259
113920,335.7175
114176,340.7599
114432,342.4625
114688,344.6309
114944,352.5325
115200,350.7328
115456,357.5436
115712,356.1377
115968,349.4956
116224,359.889
116480,359.383
116736,358.9083
116992,367.8698
117248,375.975
117504,380.9974
117760,376.392
118016,372.5428
118272,382.7939
118528,377.5363
118784,376.16
119040,362.828
119296,359.6819
119552,372.8158
119808,366.8412
120064,367.2937
120320,372.7704
120576,372.6925
120832,372.2095
121088,379.7624
121344,387.4402
121600,388.4473
121856,392.9644
122112,387.4758
122368,386.3509
122624,383.5263
122880,385.081
123136,391.2868
123392,389.7064
123648,393.5508
123904,399.697
124160,393.2123
124416,380.1717
124672,379.2704
124928,374.2392
125184,380.2692
125440,386.1586
