Wall time,Step,Value
1762053621.1462054,146000,389.3970947265625
1762053627.007905,146400,391.3118896484375
1762053632.696854,146800,386.4049377441406
1762053638.4114058,147200,387.90301513671875
1762053644.2887714,147600,394.04779052734375
1762053649.9763052,148000,390.4686584472656
1762053655.7189777,148400,388.82684326171875
1762053661.579911,148800,387.475830078125
1762053667.2932918,149200,394.5265808105469
1762053673.03481,149600,395.26422119140625
1762053678.728715,150000,394.0449523925781
1762053684.4512563,150400,392.21405029296875
1762053690.173378,150800,397.4117431640625
1762053695.8652606,151200,389.71539306640625
1762053701.564409,151600,390.7449035644531
1762053707.638054,152000,404.6687316894531
1762053713.473696,152400,399.10443115234375
1762053719.2051327,152800,413.43701171875
1762053724.9936588,153200,418.2334289550781
1762053730.728207,153600,416.5618896484375
1762053736.5041056,154000,422.1833190917969
1762053742.306424,154400,434.5695495605469
1762053748.242069,154800,442.3259582519531
1762053754.02797,155200,439.09991455078125
1762053759.8316817,155600,445.2870178222656
1762053765.73424,156000,443.89031982421875
1762053771.558708,156400,441.73016357421875
1762053777.346762,156800,459.1076965332031
1762053783.1482573,157200,464.4198913574219
1762053788.9476154,157600,455.9751281738281
1762053794.7474303,158000,460.1773986816406
1762053800.6235142,158400,453.9324035644531
1762053806.848805,158800,458.33929443359375
1762053812.5676517,159200,454.800537109375
1762053818.2773259,159600,461.2276611328125
1762053824.0083559,160000,470.1272277832031
1762053829.7384346,160400,470.592041015625
1762053835.4592927,160800,475.0569763183594
1762053841.1824493,161200,480.0263366699219
1762053846.9241312,161600,478.48272705078125
1762053852.6367354,162000,479.18951416015625
1762053858.690741,162400,494.53955078125
1762053864.4699233,162800,497.2862854003906
1762053870.2327197,163200,498.00836181640625
1762053875.9644156,163600,493.38427734375
1762053881.7079034,164000,485.90277099609375
1762053887.8157563,164400,485.14935302734375
1762053894.015159,164800,484.1318054199219
1762053899.9413784,165200,477.4486999511719
1762053905.6909544,165600,474.1545715332031
1762053911.527071,166000,468.0972595214844
1762053917.370931,166400,474.6343994140625
1762053923.085177,166800,475.04534912109375
1762053928.8071184,167200,477.25396728515625
1762053934.5150394,167600,486.5685119628906
1762053940.212617,168000,483.0882263183594
1762053946.0051908,168400,489.35504150390625
1762053951.7544622,168800,491.8017883300781
1762053957.5564022,169200,497.552001953125
1762053963.361393,169600,505.1390686035156
1762053969.1811545,170000,493.12646484375
1762053974.9358776,170400,488.8045654296875
1762053980.6525013,170800,485.842041015625
1762053986.5187073,171200,482.790283203125
1762053992.2359695,171600,492.08233642578125
1762053997.994449,172000,482.11602783203125
1762054003.952682,172400,478.3346862792969
1762054009.7245765,172800,475.61505126953125
1762054015.5727148,173200,469.0950927734375
1762054021.5050387,173600,466.4277038574219
1762054027.2240803,174000,469.5287170410156
1762054032.9927979,174400,472.9281921386719
1762054038.7280693,174800,473.66925048828125
1762054044.46107,175200,490.0307922363281
1762054050.1697733,175600,488.62677001953125
1762054055.9084363,176000,502.876220703125
1762054061.6171024,176400,500.2098388671875
1762054067.3908167,176800,491.7990417480469
1762054073.1222842,177200,488.3424987792969
1762054078.836807,177600,481.96441650390625
1762054084.6950064,178000,486.93377685546875
1762054090.4309096,178400,491.153076171875
1762054096.137248,178800,485.2152099609375
1762054102.0017889,179200,477.4263000488281
1762054107.8643498,179600,473.0279235839844
1762054113.8040912,180000,476.14361572265625
1762054119.7666664,180400,476.58709716796875
1762054125.5490108,180800,483.3123779296875
1762054131.262349,181200,487.233642578125
1762054137.0498037,181600,481.9272155761719
1762054142.9604864,182000,479.798095703125
1762054148.760575,182400,476.89971923828125
1762054154.5659688,182800,477.6062316894531
1762054160.3680737,183200,485.83392333984375
1762054166.1626754,183600,492.01251220703125
1762054171.9523623,184000,485.0911865234375
1762054177.8474207,184400,478.1152648925781
1762054183.9609287,184800,476.84442138671875
1762054189.7608728,185200,475.8461608886719
1762054195.5752428,185600,467.6384582519531
1762054201.361005,186000,462.7031555175781
1762054207.138145,186400,452.3465881347656
1762054212.9506366,186800,442.2439270019531
1762054218.8871713,187200,445.11737060546875
1762054224.7654989,187600,448.9671630859375
1762054230.5095923,188000,447.5598449707031
1762054236.2094424,188400,438.55224609375
1762054241.9343429,188800,441.31573486328125
1762054247.6845148,189200,434.1224060058594
1762054253.5784621,189600,421.01055908203125
1762054259.303491,190000,415.3049011230469
1762054265.0668936,190400,424.2427673339844
1762054270.778603,190800,428.3868408203125
1762054276.5265963,191200,428.8677673339844
1762054282.2826734,191600,425.9739990234375
1762054287.9804547,192000,424.9894104003906
1762054293.6954606,192400,427.04681396484375
1762054299.42651,192800,423.8708801269531
1762054305.1620529,193200,415.8370666503906
1762054310.930479,193600,417.0685119628906
1762054316.8856692,194000,413.1466979980469
1762054322.671698,194400,412.9385681152344
1762054328.3636847,194800,418.6470642089844
1762054334.0958476,195200,418.5669250488281
1762054339.7916546,195600,424.8338317871094
1762054345.5366287,196000,426.79150390625
1762054351.256443,196400,440.1135559082031
1762054356.9632897,196800,453.5076599121094
1762054362.7075734,197200,453.3348083496094
1762054368.437333,197600,435.257080078125
1762054374.1356997,198000,429.23553466796875
1762054379.9901145,198400,429.7073974609375
1762054385.7265189,198800,425.9518127441406
1762054391.5780363,199200,439.5718994140625
1762054397.3002865,199600,445.959716796875
1762054403.171349,200000,447.7822570800781
1762054408.9151447,200400,449.1443176269531
1762054414.6360831,200800,445.6902770996094
1762054420.3403327,201200,444.9776306152344
1762054426.236236,201600,443.7071533203125
1762054431.9477599,202000,446.44805908203125
1762054437.6548681,202400,446.257568359375
1762054443.385229,202800,446.4063720703125
1762054449.1124136,203200,451.46044921875
1762054454.8553045,203600,454.6103820800781
1762054460.5785875,204000,468.3723449707031
1762054466.2993793,204400,467.63275146484375
1762054472.1325085,204800,463.1078796386719
1762054477.8606613,205200,453.5185546875
1762054483.6890223,205600,462.2138366699219
1762054489.5223818,206000,465.17523193359375
1762054495.2493062,206400,457.5614318847656
1762054500.9910853,206800,463.15911865234375
1762054506.7340672,207200,467.9938049316406
1762054512.4684818,207600,482.20416259765625
1762054518.340889,208000,486.4745178222656
1762054524.079241,208400,497.4991455078125
1762054529.8329444,208800,505.13934326171875
1762054535.551981,209200,507.9843444824219
1762054541.3020906,209600,514.0697021484375
1762054547.1499403,210000,515.2833251953125
1762054553.1333447,210400,516.0941772460938
1762054558.9896302,210800,514.453369140625
1762054564.7906613,211200,509.3226623535156
1762054570.5888927,211600,518.7454223632812
1762054576.4193869,212000,519.9866943359375
1762054582.219666,212400,525.5665893554688
1762054588.0150363,212800,529.1370849609375
1762054593.8335092,213200,537.891357421875
1762054599.648582,213600,532.5285034179688
1762054605.474406,214000,527.4140014648438
1762054611.422785,214400,528.9154663085938
1762054617.3944705,214800,530.7494506835938
1762054623.330689,215200,529.12451171875
1762054629.0601244,215600,529.8035278320312
1762054634.7945192,216000,520.6312255859375
1762054640.5328202,216400,525.4696655273438
1762054646.2979903,216800,514.8545532226562
1762054652.0242028,217200,508.3598937988281
1762054657.7665315,217600,513.338134765625
1762054663.5274076,218000,510.7613830566406
1762054669.282254,218400,513.84423828125
1762054675.1648366,218800,513.3640747070312
1762054680.906016,219200,509.6054382324219
1762054686.6410406,219600,499.0155334472656
1762054692.4118512,220000,505.87017822265625
1762054698.1558454,220400,500.3739013671875
1762054703.9907274,220800,497.34136962890625
1762054709.719105,221200,504.2414855957031
1762054715.5558686,221600,497.7733459472656
1762054721.272509,222000,503.8946533203125
1762054727.0372703,222400,488.77642822265625
1762054732.733112,222800,476.14501953125
1762054738.4310696,223200,463.23052978515625
1762054744.1354182,223600,463.8605041503906
1762054749.8644407,224000,459.6363830566406
1762054755.5928285,224400,458.7417297363281
1762054761.328484,224800,461.15301513671875
1762054767.029449,225200,467.6060791015625
1762054772.747993,225600,457.58612060546875
1762054778.6003392,226000,458.5439758300781
1762054784.3732111,226400,459.230712890625
1762054790.0823817,226800,469.2688903808594
1762054795.9799094,227200,472.6802062988281
1762054801.9004407,227600,462.6670227050781
1762054807.6173832,228000,471.2785949707031
1762054813.3489277,228400,453.83465576171875
1762054819.1868334,228800,446.9608154296875
1762054824.9094121,229200,444.873779296875
1762054830.6124783,229600,442.7395324707031
1762054836.3342845,230000,437.89630126953125
1762054842.0383794,230400,434.8465576171875
1762054847.9352946,230800,432.7346496582031
1762054853.8279982,231200,432.2767639160156
1762054859.694955,231600,434.3603210449219
1762054865.4531581,232000,431.87615966796875
1762054871.1951396,232400,440.2605895996094
1762054877.0888674,232800,455.208251953125
1762054882.8390117,233200,454.42376708984375
1762054888.555685,233600,461.1652526855469
1762054894.275614,234000,457.0829772949219
1762054900.124342,234400,466.0511474609375
1762054905.9037905,234800,467.5438232421875
1762054911.6161346,235200,471.26702880859375
1762054917.3204083,235600,471.3352355957031
1762054923.136933,236000,471.92596435546875
1762054928.8467743,236400,471.5921936035156
1762054934.928326,236800,471.7241516113281
1762054941.3345,237200,466.41424560546875
1762054947.06877,237600,470.9588317871094
1762054952.8521454,238000,462.8996276855469
1762054958.689717,238400,479.8168029785156
1762054964.5492277,238800,471.99188232421875
1762054970.3492126,239200,472.1038513183594
1762054976.1565776,239600,478.1456604003906
1762054981.960836,240000,491.9813537597656
1762054987.760922,240400,502.2029113769531
1762054993.5832596,240800,508.8011169433594
1762054999.3896818,241200,505.2045593261719
1762055005.1767333,241600,502.4923400878906
1762055010.990432,242000,492.7567443847656
1762055016.769501,242400,498.83428955078125
1762055022.7214696,242800,487.50274658203125
1762055028.4792016,243200,494.8902893066406
1762055034.2044709,243600,490.4245300292969
1762055039.9466708,244000,493.92822265625
1762055045.8333452,244400,491.9941101074219
1762055051.5783284,244800,491.6114807128906
1762055057.3180623,245200,475.7284851074219
1762055063.0643976,245600,478.07373046875
1762055068.796209,246000,485.0121154785156
1762055074.526422,246400,486.1712951660156
1762055080.2845657,246800,479.123291015625
1762055086.0533504,247200,480.1536560058594
1762055091.7930233,247600,485.2909240722656
1762055097.5826867,248000,483.5297546386719
1762055103.570109,248400,471.810302734375
1762055109.2983272,248800,489.7545471191406
1762055115.1736817,249200,493.5650634765625
1762055121.1432395,249600,495.4083557128906
1762055126.8768146,250000,486.21533203125
1762055132.5992703,250400,484.789794921875
1762055138.316548,250800,475.1035461425781
1762055144.0690525,251200,472.8328552246094
1762055149.8084378,251600,478.8711242675781
1762055155.5690765,252000,482.25152587890625
1762055161.3423145,252400,481.8069152832031
1762055167.1146007,252800,490.568603515625
1762055172.8740628,253200,486.15936279296875
1762055178.748046,253600,494.1880798339844
1762055184.486922,254000,493.9908447265625
1762055190.2090964,254400,476.0370788574219
1762055196.0589032,254800,468.7432556152344
1762055201.7952573,255200,484.0363464355469
1762055207.6851637,255600,487.213623046875
1762055213.561364,256000,480.6362609863281
1762055219.3591003,256400,478.6503601074219
1762055225.14735,256800,478.2080383300781
1762055230.8685198,257200,475.1596374511719
1762055236.604089,257600,476.3821105957031
1762055242.3195076,258000,482.7608947753906
1762055248.0385518,258400,484.706787109375
1762055253.7894685,258800,482.70867919921875
1762055259.5253308,259200,477.5513000488281
1762055265.3011887,259600,484.9291076660156
1762055271.0554295,260000,485.19110107421875
1762055276.8013113,260400,469.6982421875
1762055282.5449588,260800,468.4209289550781
1762055288.2801535,261200,470.0711975097656
1762055294.4325504,261600,469.6317138671875
1762055300.146958,262000,476.6169738769531
1762055305.8781366,262400,463.4002685546875
1762055311.5975173,262800,458.5538635253906
1762055317.330969,263200,462.7911376953125
1762055323.2674687,263600,456.94073486328125
1762055329.1934533,264000,468.1122741699219
1762055335.0393865,264400,472.0840148925781
1762055340.9051669,264800,483.03106689453125
1762055346.7599223,265200,480.8602294921875
1762055352.5187776,265600,486.0017395019531
1762055358.3021555,266000,498.6514892578125
1762055364.1023443,266400,492.8559265136719
1762055369.9042077,266800,500.31402587890625
1762055375.7334604,267200,494.4711608886719
1762055381.5483062,267600,496.8184509277344
1762055387.515726,268000,500.2049255371094
1762055393.3106942,268400,502.3941650390625
1762055399.1194444,268800,494.20770263671875
1762055404.9350471,269200,491.9347229003906
1762055410.7328591,269600,492.75299072265625
1762055416.6611075,270000,489.7143859863281
1762055422.464205,270400,501.2256774902344
1762055428.2570133,270800,509.07635498046875
1762055433.9946291,271200,505.9765930175781
1762055439.7321885,271600,506.31048583984375
1762055445.515347,272000,502.1171569824219
1762055451.2822115,272400,516.4002075195312
1762055457.034863,272800,520.1290893554688
1762055462.8093545,273200,527.7608642578125
1762055468.6802452,273600,522.5026245117188
1762055474.5927272,274000,509.526611328125
1762055480.3683069,274400,503.2591552734375
1762055486.1074376,274800,503.8998107910156
1762055491.8786619,275200,502.78704833984375
1762055497.6784098,275600,499.5275573730469
1762055503.8973067,276000,489.1310119628906
1762055509.7069323,276400,487.0130920410156
1762055515.5504572,276800,482.9407653808594
1762055521.3849518,277200,490.5551452636719
1762055527.0996397,277600,473.2657775878906
1762055532.830813,278000,470.2668762207031
1762055538.6040442,278400,464.510009765625
1762055544.3312585,278800,464.7244567871094
1762055550.0727086,279200,466.7730407714844
1762055555.8039973,279600,456.953369140625
1762055561.5562062,280000,460.533935546875
1762055567.3418148,280400,461.1416931152344
1762055573.062845,280800,461.4009094238281
1762055578.9076385,281200,471.9931945800781
1762055584.6799405,281600,468.5689697265625
